,0,1,2,3,4
397,103.97295713424683,30.777618885040283,G4201成都绕城高速,1.7,53.2
398,103.97406220436096,30.777849555015564,G4201成都绕城高速,1.7,53.2
399,103.974609375,30.7779461145401,G4201成都绕城高速,1.7,53.2
400,103.97478103637695,30.77797830104828,G4201成都绕城高速,1.7,53.2
401,103.97664248943329,30.778257250785828,G4201成都绕城高速,1.7,53.2
402,103.97939443588257,30.778611302375793,G4201成都绕城高速,1.7,53.2
403,103.9847320318222,30.779292583465576,G4201成都绕城高速,1.7,53.2
404,103.98483395576477,30.779303312301636,G4201成都绕城高速,1.7,53.2
405,103.99095475673676,30.780086517333984,G4201成都绕城高速,1.7,53.2
406,103.99178624153137,30.78018307685852,G4201成都绕城高速,1.7,53.2
407,103.99353504180908,30.780360102653503,G4201成都绕城高速,1.7,53.2
408,103.99428606033325,30.78042984008789,G4201成都绕城高速,1.7,53.2
409,103.99630844593048,30.780580043792725,G4201成都绕城高速,1.7,53.2
410,103.99658203125,30.780596137046814,G4201成都绕城高速,1.7,53.2
411,103.99792313575745,30.78067123889923,G4201成都绕城高速,1.7,53.2
412,103.99986505508423,30.780746340751648,G4201成都绕城高速,1.7,53.2
413,104.00231659412384,30.780778527259827,G4201成都绕城高速,1.7,53.2
414,104.00308907032013,30.780773162841797,G4201成都绕城高速,1.7,53.2
415,104.00617361068726,30.78070878982544,G4201成都绕城高速,1.7,53.2
416,104.00731086730957,30.78067123889923,G4201成都绕城高速,1.7,53.2
417,104.00889873504639,30.780574679374695,G4201成都绕城高速,1.7,53.2
418,104.01008427143097,30.78048348426819,G4201成都绕城高速,1.7,53.2
419,104.0185546875,30.77990412712097,G4201成都绕城高速,1.7,53.2
420,104.01993334293365,30.779812932014465,G4201成都绕城高速,1.7,53.2
421,104.02232587337494,30.77966809272766,G4201成都绕城高速,1.7,53.2
422,104.02403712272644,30.779592990875244,G4201成都绕城高速,1.7,53.2
423,104.02490079402924,30.779587626457214,G4201成都绕城高速,1.7,53.2
424,104.02658522129059,30.779619812965393,G4201成都绕城高速,1.7,53.2
425,104.02800142765045,30.77969491481781,G4201成都绕城高速,1.7,53.2
426,104.02914941310883,30.779786109924316,G4201成都绕城高速,1.7,53.2
427,104.0307104587555,30.77997386455536,G4201成都绕城高速,1.7,53.2
428,104.03244853019714,30.78023135662079,G4201成都绕城高速,1.7,53.2
429,104.03411149978638,30.780547857284546,G4201成都绕城高速,1.7,53.2
430,104.03672397136688,30.781084299087524,G4201成都绕城高速,1.7,53.2
431,104.04052734375,30.78189969062805,G4201成都绕城高速,1.7,53.2
432,104.04157876968384,30.782124996185303,G4201成都绕城高速,1.7,53.2
433,104.04395520687103,30.782629251480103,G4201成都绕城高速,1.7,53.2
434,104.04494225978851,30.782838463783264,G4201成都绕城高速,1.7,53.2
435,104.04556453227997,30.78296720981598,G4201成都绕城高速,1.7,53.2
436,104.04574692249298,30.783004760742188,G4201成都绕城高速,1.7,53.2
437,104.0468841791153,30.783240795135498,G4201成都绕城高速,1.7,53.2
438,104.04796779155731,30.78346073627472,G4201成都绕城高速,1.7,53.2
439,104.04908895492554,30.78366458415985,G4201成都绕城高速,1.7,53.2
440,104.04925525188446,30.78369140625,G4201成都绕城高速,1.7,53.2
441,104.05183017253876,30.784083008766174,G4201成都绕城高速,1.7,53.2
442,104.05355751514435,30.784286856651306,G4201成都绕城高速,1.7,53.2
443,104.05472159385681,30.78441023826599,G4201成都绕城高速,1.7,53.2
444,104.05602514743805,30.784512162208557,G4201成都绕城高速,1.7,53.2
445,104.05628263950348,30.784528255462646,G4201成都绕城高速,1.7,53.2
446,104.05654549598694,30.784544348716736,G4201成都绕城高速,1.7,53.2
447,104.05744671821594,30.784597992897034,G4201成都绕城高速,1.7,53.2
448,104.05880391597748,30.78466773033142,G4201成都绕城高速,1.7,53.2
449,104.05971586704254,30.78468918800354,G4201成都绕城高速,1.7,53.2
450,104.06195282936096,30.78471064567566,G4201成都绕城高速,1.7,53.2
451,104.0625,30.7846999168396,G4201成都绕城高速,1.7,53.2
452,104.06568109989166,30.784597992897034,G4201成都绕城高速,1.7,53.2
453,104.07073974609375,30.78441560268402,G4201成都绕城高速,1.7,53.2
454,104.0715765953064,30.784383416175842,G4201成都绕城高速,1.7,53.2
455,104.072225689888,30.784361958503723,G4201成都绕城高速,1.7,53.2
456,104.0740978717804,30.784297585487366,G4201成都绕城高速,1.7,53.2
457,104.07639920711517,30.78422248363495,G4201成都绕城高速,1.7,53.2
458,104.07952129840851,30.7841956615448,G4201成都绕城高速,1.7,53.2
459,104.08002018928528,30.78420102596283,G4201成都绕城高速,1.7,53.2
460,104.0804386138916,30.78421175479889,G4201成都绕城高速,1.7,53.2
461,104.08085703849792,30.78422248363495,G4201成都绕城高速,1.7,53.2
462,104.08085703849792,30.78422248363495,G4201成都绕城高速,1.7,53.2
463,104.0837699174881,30.784329771995544,G4201成都绕城高速,1.7,53.2
464,104.08447265625,30.784372687339783,G4201成都绕城高速,1.7,53.2
465,104.08558309078217,30.78443706035614,G4201成都绕城高速,1.7,53.2
466,104.0872460603714,30.784565806388855,G4201成都绕城高速,1.7,53.2
467,104.0885442495346,30.78468918800354,G4201成都绕城高速,1.7,53.2
468,104.09838795661926,30.785568952560425,G4201成都绕城高速,1.7,53.2
469,104.09988462924957,30.78567624092102,G4201成都绕城高速,1.7,53.2
470,104.10065174102783,30.78571379184723,G4201成都绕城高速,1.7,53.2
471,104.10205721855164,30.785751342773438,G4201成都绕城高速,1.7,53.2
472,104.10425126552582,30.78568160533905,G4201成都绕城高速,1.7,53.2
473,104.1055977344513,30.785526037216187,G4201成都绕城高速,1.7,53.2
474,104.1064453125,30.78539729118347,G4201成都绕城高速,1.7,53.2
475,104.10650432109833,30.785386562347412,G4201成都绕城高速,1.7,53.2
476,104.10693347454071,30.785311460494995,G4201成都绕城高速,1.7,53.2
477,104.10785615444183,30.785129070281982,G4201成都绕城高速,1.7,53.2
478,104.10827994346619,30.785027146339417,G4201成都绕城高速,1.7,53.2
479,104.10984098911285,30.784597992897034,G4201成都绕城高速,1.7,53.2
480,104.11021113395691,30.784485340118408,G4201成都绕城高速,1.7,53.2
481,104.11104261875153,30.78418493270874,G4201成都绕城高速,1.7,53.2
482,104.1120457649231,30.783793330192566,G4201成都绕城高速,1.7,53.2
483,104.1122978925705,30.78369140625,G4201成都绕城高速,1.7,53.2
484,104.11355316638947,30.78316569328308,G4201成都绕城高速,1.7,53.2
485,104.11650896072388,30.781883597373962,G4201成都绕城高速,1.7,53.2
486,104.1182416677475,30.781148672103882,G4201成都绕城高速,1.7,53.2
487,104.11937355995178,30.780644416809082,G4201成都绕城高速,1.7,53.2
488,104.119952917099,30.780386924743652,G4201成都绕城高速,1.7,53.2
489,104.12200212478638,30.77947497367859,G4201成都绕城高速,1.7,53.2
490,104.12311255931854,30.77898681163788,G4201成都绕城高速,1.7,53.2
491,104.1256982088089,30.777860283851624,G4201成都绕城高速,1.7,53.2
492,104.12599325180054,30.77773153781891,G4201成都绕城高速,1.7,53.2
493,104.12654042243958,30.77749013900757,G4201成都绕城高速,1.7,53.2
494,104.12753820419312,30.777050256729126,G4201成都绕城高速,1.7,53.2
495,104.12841796875,30.77666401863098,G4201成都绕城高速,1.7,53.2
496,104.12844479084015,30.776653289794922,G4201成都绕城高速,1.7,53.2
497,104.13238227367401,30.77493131160736,G4201成都绕城高速,1.7,53.2
498,104.13361608982086,30.774384140968323,G4201成都绕城高速,1.7,53.2
499,104.1341096162796,30.77417492866516,G4201成都绕城高速,1.7,53.2
500,104.13540780544281,30.773600935935974,G4201成都绕城高速,1.7,53.2
501,104.13744628429413,30.772705078125,G4201成都绕城高速,1.7,53.2
502,104.150390625,30.76699733734131,G4201成都绕城高速,1.7,53.2
503,104.15085196495056,30.766793489456177,G4201成都绕城高速,1.7,53.2
504,104.15743410587311,30.763918161392212,G4201成都绕城高速,1.7,53.2
505,104.15773451328278,30.763784050941467,G4201成都绕城高速,1.7,53.2
506,104.15798127651215,30.76367676258087,G4201成都绕城高速,1.7,53.2
507,104.1592526435852,30.763049125671387,G4201成都绕城高速,1.7,53.2
508,104.16103899478912,30.762099623680115,G4201成都绕城高速,1.7,53.2
509,104.16168808937073,30.76171875,G4201成都绕城高速,1.7,53.2
510,104.16222989559174,30.761402249336243,G4201成都绕城高速,1.7,53.2
511,104.1635924577713,30.760533213615417,G4201成都绕城高速,1.7,53.2
512,104.16463315486908,30.759803652763367,G4201成都绕城高速,1.7,53.2
513,104.1658616065979,30.758880972862244,G4201成都绕城高速,1.7,53.2
514,104.16713833808899,30.757845640182495,G4201成都绕城高速,1.7,53.2
515,104.16942358016968,30.755909085273743,G4201成都绕城高速,1.7,53.2
516,104.16985809803009,30.75551211833954,G4201成都绕城高速,1.7,53.2
517,104.17236328125,30.75321614742279,G4201成都绕城高速,1.7,53.2
518,104.17372047901154,30.75196623802185,G4201成都绕城高速,1.7,53.2
519,104.17507231235504,30.750732421875,G4201成都绕城高速,1.7,53.2
520,104.17596817016602,30.749917030334473,G4201成都绕城高速,1.7,53.2
521,104.17678892612457,30.749171376228333,G4201成都绕城高速,1.7,53.2
522,104.17807638645172,30.74799656867981,G4201成都绕城高速,1.7,53.2
523,104.17854845523834,30.747567415237427,G4201成都绕城高速,1.7,53.2
524,104.18036162853241,30.745931267738342,G4201成都绕城高速,1.7,53.2
525,104.18125212192535,30.745099782943726,G4201成都绕城高速,1.7,53.2
526,104.18309211730957,30.74344754219055,G4201成都绕城高速,1.7,53.2
527,104.18715834617615,30.73974609375,G4201成都绕城高速,1.7,53.2
528,104.18889105319977,30.738179683685303,G4201成都绕城高速,1.7,53.2
529,104.18973863124847,30.737407207489014,G4201成都绕城高速,1.7,53.2
530,104.18973863124847,30.737407207489014,G4201成都绕城高速,1.7,53.2
531,104.19328987598419,30.734183192253113,G4201成都绕城高速,1.7,53.2
532,104.19349908828735,30.73399007320404,G4201成都绕城高速,1.7,53.2
533,104.19373512268066,30.73378622531891,G4201成都绕城高速,1.7,53.2
534,104.19397115707397,30.733577013015747,G4201成都绕城高速,1.7,53.2
535,104.1943359375,30.7332444190979,G4201成都绕城高速,1.7,53.2
536,104.19647634029388,30.73128640651703,G4201成都绕城高速,1.7,53.2
537,104.19738292694092,30.730374455451965,G4201成都绕城高速,1.7,53.2
538,104.19768333435059,30.73003113269806,G4201成都绕城高速,1.7,53.2
539,104.1980105638504,30.729644894599915,G4201成都绕城高速,1.7,53.2
540,104.1984611749649,30.72900652885437,G4201成都绕城高速,1.7,53.2
541,104.1986221075058,30.728759765625,G4201成都绕城高速,1.7,53.2
542,104.19869184494019,30.728652477264404,G4201成都绕城高速,1.7,53.2
543,104.1991800069809,30.72779417037964,G4201成都绕城高速,1.7,53.2
544,104.19943749904633,30.72724163532257,G4201成都绕城高速,1.7,53.2
545,104.19965744018555,30.726683735847473,G4201成都绕城高速,1.7,53.2
546,104.19987201690674,30.72598099708557,G4201成都绕城高速,1.7,53.2
547,104.2000275850296,30.725347995758057,G4201成都绕城高速,1.7,53.2
548,104.2001885175705,30.72453260421753,G4201成都绕城高速,1.7,53.2
549,104.20110583305359,30.7177734375,G4201成都绕城高速,1.7,53.2
550,104.20146524906158,30.715155601501465,G4201成都绕城高速,1.7,53.2
551,104.20197486877441,30.711352229118347,G4201成都绕城高速,1.7,53.2
552,104.20253276824951,30.70726454257965,G4201成都绕城高速,1.7,53.2
553,104.20259714126587,30.706787109375,G4201成都绕城高速,1.7,53.2
554,104.20315504074097,30.70252239704132,G4201成都绕城高速,1.7,53.2
555,104.204061627388,30.69580078125,G4201成都绕城高速,1.7,53.2
556,104.20478582382202,30.690441727638245,G4201成都绕城高速,1.7,53.2
557,104.20502722263336,30.68802237510681,G4201成都绕城高速,1.7,53.2
558,104.20511305332184,30.686751008033752,G4201成都绕城高速,1.7,53.2
559,104.20518815517426,30.684814453125,G4201成都绕城高速,1.7,53.2
560,104.20520961284637,30.68435311317444,G4201成都绕城高速,1.7,53.2
561,104.2052149772644,30.683714747428894,G4201成都绕城高速,1.7,53.2
562,104.20520424842834,30.67931056022644,G4201成都绕城高速,1.7,53.2
563,104.20525789260864,30.67781388759613,G4201成都绕城高速,1.7,53.2
564,104.20538663864136,30.67536234855652,G4201成都绕城高速,1.7,53.2
565,104.2054295539856,30.674997568130493,G4201成都绕城高速,1.7,53.2
566,104.20555293560028,30.673828125,G4201成都绕城高速,1.7,53.2
567,104.20556366443634,30.673715472221375,G4201成都绕城高速,1.7,53.2
568,104.20563340187073,30.67310929298401,G4201成都绕城高速,1.7,53.2
569,104.20598208904266,30.670657753944397,G4201成都绕城高速,1.7,53.2
570,104.20621812343597,30.669236183166504,G4201成都绕城高速,1.7,53.2
571,104.20702815055847,30.664150714874268,G4201成都绕城高速,1.7,53.2
572,104.2072319984436,30.662841796875,G4201成都绕城高速,1.7,53.2
573,104.207484126091,30.661146640777588,G4201成都绕城高速,1.7,53.2
574,104.20760750770569,30.659891366958618,G4201成都绕城高速,1.7,53.2
575,104.20763969421387,30.659403204917908,G4201成都绕城高速,1.7,53.2
576,104.20768797397614,30.658550262451172,G4201成都绕城高速,1.7,53.2
577,104.20770943164825,30.65739154815674,G4201成都绕城高速,1.7,53.2
578,104.2076826095581,30.656007528305054,G4201成都绕城高速,1.7,53.2
579,104.20763969421387,30.655288696289062,G4201成都绕城高速,1.7,53.2
580,104.2075914144516,30.65461277961731,G4201成都绕城高速,1.7,53.2
581,104.20751094818115,30.653969049453735,G4201成都绕城高速,1.7,53.2
582,104.20732319355011,30.652450919151306,G4201成都绕城高速,1.7,53.2
583,104.20722126960754,30.65185546875,G4201成都绕城高速,1.7,53.2
584,104.20714616775513,30.651410222053528,G4201成都绕城高速,1.7,53.2
585,104.20644879341125,30.647215247154236,G4201成都绕城高速,1.7,53.2
586,104.20633614063263,30.646555423736572,G4201成都绕城高速,1.7,53.2
587,104.20633614063263,30.646555423736572,G4201成都绕城高速,1.7,53.2
588,104.20600354671478,30.644522309303284,G4201成都绕城高速,1.7,53.2
589,104.20579969882965,30.64333140850067,G4201成都绕城高速,1.7,53.2
590,104.2054671049118,30.64138412475586,G4201成都绕城高速,1.7,53.2
591,104.20540273189545,30.640869140625,G4201成都绕城高速,1.7,53.2
592,104.20531153678894,30.640053749084473,G4201成都绕城高速,1.7,53.2
593,104.20523643493652,30.639286637306213,G4201成都绕城高速,1.7,53.2
594,104.20519888401031,30.638675093650818,G4201成都绕城高速,1.7,53.2
595,104.20517206192017,30.638063549995422,G4201成都绕城高速,1.7,53.2
596,104.20515596866608,30.636931657791138,G4201成都绕城高速,1.7,53.2
597,104.20518815517426,30.635697841644287,G4201成都绕城高速,1.7,53.2
598,104.20534908771515,30.632302165031433,G4201成都绕城高速,1.7,53.2
599,104.20540809631348,30.630569458007812,G4201成都绕城高速,1.7,53.2
600,104.2054295539856,30.630231499671936,G4201成都绕城高速,1.7,53.2
601,104.20545101165771,30.62989354133606,G4201成都绕城高速,1.7,53.2
602,104.20545101165771,30.6298828125,G4201成都绕城高速,1.7,53.2
603,104.20553147792816,30.62815546989441,G4201成都绕城高速,1.7,53.2
604,104.20556902885437,30.62742054462433,G4201成都绕城高速,1.7,53.2
605,104.2059338092804,30.619749426841736,G4201成都绕城高速,1.7,53.2
606,104.20596063137054,30.61910569667816,G4201成都绕城高速,1.7,53.2
607,104.2059713602066,30.618896484375,G4201成都绕城高速,1.7,53.2
608,104.20605182647705,30.61693847179413,G4201成都绕城高速,1.7,53.2
609,104.20605182647705,30.61635911464691,G4201成都绕城高速,1.7,53.2
610,104.20604109764099,30.615849494934082,G4201成都绕城高速,1.7,53.2
611,104.20599818229675,30.61513066291809,G4201成都绕城高速,1.7,53.2
612,104.20592308044434,30.614545941352844,G4201成都绕城高速,1.7,53.2
613,104.20582115650177,30.614025592803955,G4201成都绕城高速,1.7,53.2
614,104.20556902885437,30.613092184066772,G4201成都绕城高速,1.7,53.2
615,104.20547783374786,30.612823963165283,G4201成都绕城高速,1.7,53.2
616,104.20533299446106,30.61243772506714,G4201成都绕城高速,1.7,53.2
617,104.20519351959229,30.61211585998535,G4201成都绕城高速,1.7,53.2
618,104.20487701892853,30.611466765403748,G4201成都绕城高速,1.7,53.2
619,104.20463562011719,30.611048340797424,G4201成都绕城高速,1.7,53.2
620,104.20416355133057,30.610334873199463,G4201成都绕城高速,1.7,53.2
621,104.20381486415863,30.60986816883087,G4201成都绕城高速,1.7,53.2
622,104.20351982116699,30.609519481658936,G4201成都绕城高速,1.7,53.2
623,104.20317649841309,30.60914397239685,G4201成都绕城高速,1.7,53.2
624,104.20250594615936,30.608505606651306,G4201成都绕城高速,1.7,53.2
625,104.20198559761047,30.608071088790894,G4201成都绕城高速,1.7,53.2
626,104.20178174972534,30.60791015625,G4201成都绕城高速,1.7,53.2
627,104.20156717300415,30.607738494873047,G4201成都绕城高速,1.7,53.2
628,104.2002421617508,30.606805086135864,G4201成都绕城高速,1.7,53.2
629,104.1943359375,30.6029212474823,G4201成都绕城高速,1.7,53.2
630,104.18899834156036,30.59941291809082,G4201成都绕城高速,1.7,53.2
631,104.18774843215942,30.598506331443787,G4201成都绕城高速,1.7,53.2
632,104.18691694736481,30.597862601280212,G4201成都绕城高速,1.7,53.2
633,104.18577432632446,30.596923828125,G4201成都绕城高速,1.7,53.2
634,104.18553829193115,30.596725344657898,G4201成都绕城高速,1.7,53.2
635,104.18507695198059,30.596323013305664,G4201成都绕城高速,1.7,53.2
636,104.18435275554657,30.595663189888,G4201成都绕城高速,1.7,53.2
637,104.1830438375473,30.594365000724792,G4201成都绕城高速,1.7,53.2
638,104.18265223503113,30.59395730495453,G4201成都绕城高速,1.7,53.2
639,104.18192267417908,30.59314727783203,G4201成都绕城高速,1.7,53.2
640,104.1809892654419,30.592058300971985,G4201成都绕城高速,1.7,53.2
641,104.18028652667999,30.59115707874298,G4201成都绕城高速,1.7,53.2
642,104.17937994003296,30.58991253376007,G4201成都绕城高速,1.7,53.2
643,104.17900443077087,30.589370727539062,G4201成都绕城高速,1.7,53.2
644,104.1772073507309,30.586575865745544,G4201成都绕城高速,1.7,53.2
645,104.17678356170654,30.5859375,G4201成都绕城高速,1.7,53.2
646,104.17476117610931,30.582842230796814,G4201成都绕城高速,1.7,53.2
647,104.17397797107697,30.581737160682678,G4201成都绕城高速,1.7,53.2
648,104.17348980903625,30.581125617027283,G4201成都绕城高速,1.7,53.2
649,104.17324304580688,30.580830574035645,G4201成都绕城高速,1.7,53.2
650,104.1729211807251,30.58047115802765,G4201成都绕城高速,1.7,53.2
651,104.17236328125,30.57990789413452,G4201成都绕城高速,1.7,53.2
652,104.17222917079926,30.579779148101807,G4201成都绕城高速,1.7,53.2
653,104.17158544063568,30.57919442653656,G4201成都绕城高速,1.7,53.2
654,104.17085587978363,30.578609704971313,G4201成都绕城高速,1.7,53.2
655,104.17055547237396,30.578395128250122,G4201成都绕城高速,1.7,53.2
656,104.1702550649643,30.57818591594696,G4201成都绕城高速,1.7,53.2
657,104.16946113109589,30.57768166065216,G4201成都绕城高速,1.7,53.2
658,104.16898369789124,30.577402710914612,G4201成都绕城高速,1.7,53.2
659,104.16813611984253,30.57695746421814,G4201成都绕城高速,1.7,53.2
660,104.1677176952362,30.576758980751038,G4201成都绕城高速,1.7,53.2
661,104.16737973690033,30.576619505882263,G4201成都绕城高速,1.7,53.2
662,104.16688621044159,30.5764102935791,G4201成都绕城高速,1.7,53.2
663,104.16650533676147,30.576265454292297,G4201成都绕城高速,1.7,53.2
664,104.16488528251648,30.57568073272705,G4201成都绕城高速,1.7,53.2
665,104.1628360748291,30.575026273727417,G4201成都绕城高速,1.7,53.2
666,104.16260540485382,30.574951171875,G4201成都绕城高速,1.7,53.2
667,104.16189730167389,30.57472050189972,G4201成都绕城高速,1.7,53.2
668,104.16168808937073,30.574656128883362,G4201成都绕城高速,1.7,53.2
669,104.16139841079712,30.574559569358826,G4201成都绕城高速,1.7,53.2
670,104.16139841079712,30.574559569358826,G4201成都绕城高速,1.7,53.2
671,104.15721416473389,30.57320237159729,G4201成都绕城高速,1.7,53.2
672,104.15469288825989,30.572386980056763,G4201成都绕城高速,1.7,53.2
673,104.1532176733017,30.57195782661438,G4201成都绕城高速,1.7,53.2
674,104.15231108665466,30.57171106338501,G4201成都绕城高速,1.7,53.2
675,104.15067493915558,30.571308732032776,G4201成都绕城高速,1.7,53.2
676,104.150390625,30.57124435901642,G4201成都绕城高速,1.7,53.2
677,104.149129986763,30.5709707736969,G4201成都绕城高速,1.7,53.2
678,104.14773523807526,30.57070791721344,G4201成都绕城高速,1.7,53.2
679,104.14635121822357,30.57048261165619,G4201成都绕城高速,1.7,53.2
680,104.14477944374084,30.570257306098938,G4201成都绕城高速,1.7,53.2
681,104.14392650127411,30.570155382156372,G4201成都绕城高速,1.7,53.2
682,104.14247810840607,30.570015907287598,G4201成都绕城高速,1.7,53.2
683,104.12906169891357,30.5689537525177,G4201成都绕城高速,1.7,53.2
684,104.12841796875,30.568900108337402,G4201成都绕城高速,1.7,53.2
685,104.12753283977509,30.568841099739075,G4201成都绕城高速,1.7,53.2
686,104.1253387928009,30.568664073944092,G4201成都绕城高速,1.7,53.2
687,104.12032306194305,30.568267107009888,G4201成都绕城高速,1.7,53.2
688,104.11944329738617,30.5681973695755,G4201成都绕城高速,1.7,53.2
689,104.11749601364136,30.568084716796875,G4201成都绕城高速,1.7,53.2
690,104.11666989326477,30.568047165870667,G4201成都绕城高速,1.7,53.2
691,104.1141003370285,30.568014979362488,G4201成都绕城高速,1.7,53.2
692,104.11257684230804,30.568025708198547,G4201成都绕城高速,1.7,53.2
693,104.11077439785004,30.568079352378845,G4201成都绕城高速,1.7,53.2
694,104.11039352416992,30.568095445632935,G4201成都绕城高速,1.7,53.2
695,104.10674035549164,30.568352937698364,G4201成都绕城高速,1.7,53.2
696,104.1064453125,30.568374395370483,G4201成都绕城高速,1.7,53.2
697,104.1045731306076,30.568513870239258,G4201成都绕城高速,1.7,53.2
698,104.10270094871521,30.568658709526062,G4201成都绕城高速,1.7,53.2
699,104.10185873508453,30.56872844696045,G4201成都绕城高速,1.7,53.2
700,104.10097360610962,30.568792819976807,G4201成都绕城高速,1.7,53.2
701,104.100142121315,30.568835735321045,G4201成都绕城高速,1.7,53.2
702,104.0988278388977,30.568873286247253,G4201成都绕城高速,1.7,53.2
703,104.09816801548004,30.568873286247253,G4201成都绕城高速,1.7,53.2
704,104.09639239311218,30.568841099739075,G4201成都绕城高速,1.7,53.2
705,104.09467041492462,30.56874454021454,G4201成都绕城高速,1.7,53.2
706,104.09365117549896,30.568664073944092,G4201成都绕城高速,1.7,53.2
707,104.09266412258148,30.568556785583496,G4201成都绕城高速,1.7,53.2
708,104.09146785736084,30.568401217460632,G4201成都绕城高速,1.7,53.2
709,104.090416431427,30.56824564933777,G4201成都绕城高速,1.7,53.2
710,104.08616244792938,30.567526817321777,G4201成都绕城高速,1.7,53.2
711,104.08491790294647,30.567312240600586,G4201成都绕城高速,1.7,53.2
712,104.08447265625,30.56723713874817,G4201成都绕城高速,1.7,53.2
713,104.08389866352081,30.567140579223633,G4201成都绕城高速,1.7,53.2
714,104.08275067806244,30.56695282459259,G4201成都绕城高速,1.7,53.2
715,104.08194601535797,30.566807985305786,G4201成都绕城高速,1.7,53.2
716,104.08051371574402,30.566577315330505,G4201成都绕城高速,1.7,53.2
717,104.07905995845795,30.566362738609314,G4201成都绕城高速,1.7,53.2
718,104.0777188539505,30.56620180606842,G4201成都绕城高速,1.7,53.2
719,104.07684445381165,30.566115975379944,G4201成都绕城高速,1.7,53.2
720,104.07583594322205,30.566030144691467,G4201成都绕城高速,1.7,53.2
721,104.07517075538635,30.5659818649292,G4201成都绕城高速,1.7,53.2
722,103.53912055492401,30.491711497306824,N35县道,1.7,28.7
723,103.54123413562775,30.49329936504364,N35县道,1.7,28.7
724,103.54244112968445,30.494227409362793,N35县道,1.7,28.7
725,103.54292392730713,30.494678020477295,N35县道,1.7,28.7
726,103.54400753974915,30.495691895484924,N35县道,1.7,28.7
727,103.545241355896,30.496893525123596,N35县道,1.7,28.7
728,103.54564905166626,30.49729585647583,N35县道,1.7,28.7
729,103.54582071304321,30.497478246688843,N35县道,1.7,28.7
730,103.54643762111664,30.498046875,N35县道,1.7,28.7
731,103.54646444320679,30.49807369709015,N35县道,1.7,28.7
732,103.54743003845215,30.49904465675354,N35县道,1.7,28.7
733,103.54789137840271,30.499489903450012,N35县道,1.7,28.7
734,103.54813814163208,30.499672293663025,N35县道,1.7,28.7
735,103.54830980300903,30.49979031085968,N35县道,1.7,28.7
736,103.55041265487671,30.501185059547424,N35县道,1.7,28.7
737,103.55148553848267,30.501887798309326,N35县道,1.7,28.7
738,103.5517805814743,30.502091646194458,N35县道,1.7,28.7
739,103.55269253253937,30.502719283103943,N35县道,1.7,28.7
740,103.55473637580872,30.504103302955627,N35县道,1.7,28.7
741,103.55490267276764,30.504242777824402,N35县道,1.7,28.7
742,103.5552567243576,30.504650473594666,N35县道,1.7,28.7
743,103.55599701404572,30.505460500717163,N35县道,1.7,28.7
744,103.5563725233078,30.505868196487427,N35县道,1.7,28.7
745,103.55712890625,30.506688952445984,N35县道,1.7,28.7
746,103.55748295783997,30.5070698261261,N35县道,1.7,28.7
747,103.55759024620056,30.507187843322754,N35县道,1.7,28.7
748,103.55769217014313,30.50730049610138,N35县道,1.7,28.7
749,103.55796575546265,30.507590174674988,N35县道,1.7,28.7
750,103.55852901935577,30.508158802986145,N35县道,1.7,28.7
751,103.55888307094574,30.50854504108429,N35县道,1.7,28.7
752,103.55924248695374,30.509033203125,N35县道,1.7,28.7
753,103.55924785137177,30.50904393196106,N35县道,1.7,28.7
754,103.56064260005951,30.510948300361633,N35县道,1.7,28.7
755,103.56094300746918,30.511361360549927,N35县道,1.7,28.7
756,103.56154918670654,30.512133836746216,N35县道,1.7,28.7
757,103.56185495853424,30.51249861717224,N35县道,1.7,28.7
758,103.56291711330414,30.51378607749939,N35县道,1.7,28.7
759,103.56329262256622,30.514215230941772,N35县道,1.7,28.7
760,103.56374859809875,30.51477313041687,N35县道,1.7,28.7
761,103.56449961662292,30.515658259391785,N35县道,1.7,28.7
762,103.56480002403259,30.51603376865387,N35县道,1.7,28.7
763,103.56511116027832,30.516393184661865,N35县道,1.7,28.7
764,103.56556177139282,30.516934990882874,N35县道,1.7,28.7
765,103.56590509414673,30.517364144325256,N35县道,1.7,28.7
766,103.56596410274506,30.517385601997375,N35县道,1.7,28.7
767,103.56616795063019,30.517627000808716,N35县道,1.7,28.7
768,103.56630206108093,30.51778793334961,N35县道,1.7,28.7
769,103.56662392616272,30.518217086791992,N35县道,1.7,28.7
770,103.56709599494934,30.518935918807983,N35县道,1.7,28.7
771,103.5677021741867,30.51981031894684,N35县道,1.7,28.7
772,103.56783092021942,30.52001953125,N35县道,1.7,28.7
773,103.56790065765381,30.520132184028625,N35县道,1.7,28.7
774,103.568115234375,30.52047550678253,N35县道,1.7,28.7
775,103.56813669204712,30.520566701889038,N35县道,1.7,28.7
776,103.56829226016998,30.520834922790527,N35县道,1.7,28.7
777,103.56870532035828,30.521462559700012,N35县道,1.7,28.7
778,103.56949388980865,30.522658824920654,N35县道,1.7,28.7
779,103.57020199298859,30.52372634410858,N35县道,1.7,28.7
780,103.57035219669342,30.52398383617401,N35县道,1.7,28.7
781,103.57040047645569,30.5240535736084,N35县道,1.7,28.7
782,103.57063114643097,30.524407625198364,N35县道,1.7,28.7
783,103.53784382343292,30.40038764476776,新邛公路辅路,1.6,41.3
784,103.53878259658813,30.400301814079285,新邛公路辅路,1.6,41.3
785,103.53939950466156,30.400360822677612,新邛公路辅路,1.6,41.3
